Gene stable ID	Mouse gene stable ID	Mouse homology type
ENSG00000241809		
ENSG00000215784	ENSMUSG00000055184	ortholog_one2many
ENSG00000164171	ENSMUSG00000015533	ortholog_one2one
ENSG00000197150	ENSMUSG00000028973	ortholog_one2one
ENSG00000279927		
ENSG00000279217		
ENSG00000279714		
ENSG00000149823	ENSMUSG00000024797	ortholog_one2one
ENSG00000253943		
ENSG00000279805		
ENSG00000116095	ENSMUSG00000002733	ortholog_one2one
ENSG00000057757	ENSMUSG00000028669	ortholog_one2one
ENSG00000186416	ENSMUSG00000044149	ortholog_one2one
ENSG00000239215		
ENSG00000185344	ENSMUSG00000038023	ortholog_one2one
ENSG00000257966		
ENSG00000228413		
ENSG00000280185		
ENSG00000283752		
ENSG00000244371		
ENSG00000096395		
ENSG00000104969	ENSMUSG00000004937	ortholog_one2one
ENSG00000234336		
ENSG00000249375		
ENSG00000091622	ENSMUSG00000040543	ortholog_one2one
ENSG00000158669	ENSMUSG00000031545	ortholog_one2one
ENSG00000106052	ENSMUSG00000004535	ortholog_one2one
ENSG00000228564		
ENSG00000236564		
ENSG00000116544	ENSMUSG00000042388	ortholog_one2one
ENSG00000214652	ENSMUSG00000058883	ortholog_many2many
ENSG00000214652	ENSMUSG00000057842	ortholog_many2many
ENSG00000257569		
ENSG00000077721		
ENSG00000153234	ENSMUSG00000026826	ortholog_one2one
ENSG00000279575		
ENSG00000185264	ENSMUSG00000062154	ortholog_one2one
ENSG00000261607		
ENSG00000260525		
ENSG00000272638		
ENSG00000120647	ENSMUSG00000030177	ortholog_one2one
ENSG00000270111		
ENSG00000182858	ENSMUSG00000035845	ortholog_one2one
ENSG00000270401		
ENSG00000228997		
ENSG00000270318		
ENSG00000271620		
ENSG00000225383		
ENSG00000173530	ENSMUSG00000022074	ortholog_one2many
ENSG00000259842		
ENSG00000235016		
ENSG00000260781		
ENSG00000004534	ENSMUSG00000032582	ortholog_one2one
ENSG00000280394		
ENSG00000077935	ENSMUSG00000022432	ortholog_one2one
ENSG00000130382	ENSMUSG00000024212	ortholog_one2one
ENSG00000204025	ENSMUSG00000072934	ortholog_one2one
ENSG00000237370		
ENSG00000282812		
ENSG00000221972		
ENSG00000280300		
ENSG00000138738	ENSMUSG00000029913	ortholog_one2one
ENSG00000235825		
ENSG00000258271		
ENSG00000232226		
ENSG00000274045		
ENSG00000198858	ENSMUSG00000035781	ortholog_one2one
ENSG00000249216		
ENSG00000145476	ENSMUSG00000079057	ortholog_one2one
ENSG00000239677		
ENSG00000162300	ENSMUSG00000024792	ortholog_one2one
ENSG00000169251	ENSMUSG00000027787	ortholog_one2one
ENSG00000267563		
ENSG00000226494		
ENSG00000134108	ENSMUSG00000030105	ortholog_one2one
ENSG00000223714		
ENSG00000230913		
ENSG00000237613		
ENSG00000240549		
ENSG00000081923	ENSMUSG00000039529	ortholog_one2one
ENSG00000235215		
ENSG00000064042	ENSMUSG00000037736	ortholog_one2one
ENSG00000241042		
ENSG00000173432	ENSMUSG00000074115	ortholog_many2many
ENSG00000173432	ENSMUSG00000057465	ortholog_many2many
ENSG00000271421		
ENSG00000237352		
ENSG00000072315	ENSMUSG00000041710	ortholog_one2one
ENSG00000251498		
ENSG00000280212		
ENSG00000224479		
ENSG00000253284		
ENSG00000281571		
ENSG00000167216	ENSMUSG00000025420	ortholog_one2one
ENSG00000272419		
ENSG00000052126	ENSMUSG00000030231	ortholog_one2one
ENSG00000166986	ENSMUSG00000040354	ortholog_one2one
ENSG00000275736		
ENSG00000231125		
ENSG00000156261	ENSMUSG00000025613	ortholog_one2one
ENSG00000228121		
ENSG00000224609		
ENSG00000249735		
ENSG00000147536	ENSMUSG00000031546	ortholog_one2one
ENSG00000225846		
ENSG00000245711		
ENSG00000180205	ENSMUSG00000074594	ortholog_one2one
ENSG00000169245	ENSMUSG00000034855	ortholog_one2one
ENSG00000226525		
ENSG00000267040		
ENSG00000163632		
ENSG00000180964	ENSMUSG00000051579	ortholog_one2one
ENSG00000267787		
ENSG00000271642		
ENSG00000188177	ENSMUSG00000042851	ortholog_one2one
ENSG00000257496		
ENSG00000250277		
ENSG00000164344	ENSMUSG00000109764	ortholog_one2one
ENSG00000169248	ENSMUSG00000060183	ortholog_one2one
ENSG00000278896		
ENSG00000180305	ENSMUSG00000070529	ortholog_one2one
ENSG00000257261		
ENSG00000261618		
ENSG00000223558		
ENSG00000253659		
ENSG00000225116		
ENSG00000139083	ENSMUSG00000030199	ortholog_one2one
ENSG00000236826		
ENSG00000139209	ENSMUSG00000022464	ortholog_one2one
ENSG00000163634	ENSMUSG00000053453	ortholog_one2one
ENSG00000251685		
ENSG00000163751	ENSMUSG00000001865	ortholog_one2one
ENSG00000235258		
ENSG00000214684		
ENSG00000268509		
ENSG00000134109	ENSMUSG00000030104	ortholog_one2one
ENSG00000132819	ENSMUSG00000027510	ortholog_one2one
ENSG00000102678	ENSMUSG00000021974	ortholog_one2one
ENSG00000148942	ENSMUSG00000041644	ortholog_one2one
ENSG00000167632	ENSMUSG00000047921	ortholog_one2one
ENSG00000129195	ENSMUSG00000020808	ortholog_one2one
ENSG00000187066	ENSMUSG00000047733	ortholog_one2one
ENSG00000230252		
ENSG00000227035		
ENSG00000253174		
ENSG00000230052		
ENSG00000273998		
ENSG00000233385		
ENSG00000229881		
ENSG00000253133		
ENSG00000275728		
ENSG00000248315		
ENSG00000224458		
ENSG00000226229		
ENSG00000264578		
ENSG00000235208		
ENSG00000236976		
ENSG00000153002	ENSMUSG00000011463	ortholog_one2one
ENSG00000235646		
ENSG00000120833	ENSMUSG00000020027	ortholog_one2one
ENSG00000248704		
ENSG00000253391		
ENSG00000234700		
ENSG00000240540		
ENSG00000213643		
ENSG00000225963		
ENSG00000234234		
ENSG00000125870	ENSMUSG00000008333	ortholog_one2one
ENSG00000149809	ENSMUSG00000024799	ortholog_one2one
ENSG00000276121		
ENSG00000163867	ENSMUSG00000042408	ortholog_one2many
ENSG00000134698	ENSMUSG00000042500	ortholog_one2one
ENSG00000073614	ENSMUSG00000030180	ortholog_one2one
ENSG00000079263	ENSMUSG00000070031	ortholog_one2many
ENSG00000079263	ENSMUSG00000089844	ortholog_one2many
ENSG00000079263	ENSMUSG00000095500	ortholog_one2many
ENSG00000079263	ENSMUSG00000079190	ortholog_one2many
ENSG00000079263	ENSMUSG00000079794	ortholog_one2many
ENSG00000079263	ENSMUSG00000052477	ortholog_one2many
ENSG00000079263	ENSMUSG00000079192	ortholog_one2many
ENSG00000102096	ENSMUSG00000031155	ortholog_one2one
ENSG00000128311	ENSMUSG00000044986	ortholog_one2one
ENSG00000218018		
ENSG00000259838		
ENSG00000233912		
ENSG00000167769	ENSMUSG00000045019	ortholog_one2one
ENSG00000184076	ENSMUSG00000059534	ortholog_one2one
ENSG00000172943	ENSMUSG00000023350	ortholog_one2many
ENSG00000172943	ENSMUSG00000041229	ortholog_one2many
ENSG00000232730		
ENSG00000278674		
ENSG00000282270		
ENSG00000275797		
ENSG00000267587		
ENSG00000266957		
ENSG00000224060		
ENSG00000183791		
ENSG00000282628		
ENSG00000274744		
ENSG00000254597		
ENSG00000279354		
ENSG00000128309	ENSMUSG00000071711	ortholog_one2one
ENSG00000206181		
ENSG00000272911		
ENSG00000160785	ENSMUSG00000050144	ortholog_one2one
ENSG00000159339	ENSMUSG00000025330	ortholog_one2one
ENSG00000272963		
ENSG00000078043	ENSMUSG00000025423	ortholog_one2one
ENSG00000272369		
ENSG00000273574		
ENSG00000275481		
ENSG00000248231		
ENSG00000187833	ENSMUSG00000048312	ortholog_one2many
ENSG00000187833	ENSMUSG00000060565	ortholog_one2many
ENSG00000187833	ENSMUSG00000091692	ortholog_one2many
ENSG00000187833	ENSMUSG00000053742	ortholog_one2many
ENSG00000187833	ENSMUSG00000072259	ortholog_one2many
ENSG00000276681		
ENSG00000109654	ENSMUSG00000027993	ortholog_one2one
ENSG00000226618		
ENSG00000228809		
ENSG00000133101	ENSMUSG00000027793	ortholog_one2one
ENSG00000268020		
ENSG00000240361		
ENSG00000188716	ENSMUSG00000063821	ortholog_one2one
ENSG00000183431	ENSMUSG00000028902	ortholog_one2one
ENSG00000186092	ENSMUSG00000108908	ortholog_many2many
ENSG00000186092	ENSMUSG00000108891	ortholog_many2many
ENSG00000186092	ENSMUSG00000061195	ortholog_many2many
ENSG00000246985		
ENSG00000241014		
ENSG00000237882		
ENSG00000239945		
ENSG00000238009		
ENSG00000132964	ENSMUSG00000029635	ortholog_one2one
ENSG00000243749	ENSMUSG00000070737	ortholog_one2one
ENSG00000279984		
ENSG00000140623	ENSMUSG00000022542	ortholog_one2one
ENSG00000279552		
ENSG00000233750		
ENSG00000273437		
ENSG00000224957		
ENSG00000279731		
ENSG00000279902		
ENSG00000238075		
ENSG00000224239		
ENSG00000271741	ENSMUSG00000042408	ortholog_one2many
ENSG00000251609		
ENSG00000276219		
ENSG00000268903		
ENSG00000235158		
ENSG00000240521		
ENSG00000250198		
ENSG00000269981		
ENSG00000244089		
ENSG00000239906		
ENSG00000271052		
ENSG00000233183		
ENSG00000226447		
ENSG00000235508		
ENSG00000092445	ENSMUSG00000027298	ortholog_one2one
ENSG00000241860		
ENSG00000223612		
ENSG00000279554		
ENSG00000279276		
ENSG00000279350		
ENSG00000256374		
ENSG00000225394		
ENSG00000279326		
ENSG00000230173		
ENSG00000166501	ENSMUSG00000052889	ortholog_one2one
ENSG00000249346		
ENSG00000102178	ENSMUSG00000015290	ortholog_one2one
ENSG00000241599		
ENSG00000226671		
ENSG00000237896		
ENSG00000180083	ENSMUSG00000078940	ortholog_one2one
ENSG00000279928		
ENSG00000177156	ENSMUSG00000025503	ortholog_one2one
ENSG00000262352		
ENSG00000226722		
ENSG00000263305		
ENSG00000259187		
ENSG00000259479		
ENSG00000271362		
ENSG00000223514		
ENSG00000224134		
ENSG00000224692		
ENSG00000006611	ENSMUSG00000030838	ortholog_one2one
ENSG00000179855	ENSMUSG00000034872	ortholog_one2one
ENSG00000232968		
ENSG00000279457		
ENSG00000128408	ENSMUSG00000022431	ortholog_one2one
ENSG00000271291		
ENSG00000276216		
ENSG00000236140		
ENSG00000229893		
ENSG00000153814	ENSMUSG00000063568	ortholog_one2one
ENSG00000065609	ENSMUSG00000033419	ortholog_one2one
ENSG00000259742		
ENSG00000168634	ENSMUSG00000067704	ortholog_one2one
ENSG00000259231		
ENSG00000182931		
ENSG00000006638	ENSMUSG00000034881	ortholog_one2one
ENSG00000276476		
ENSG00000125107	ENSMUSG00000036550	ortholog_one2one
ENSG00000275470		
ENSG00000237175		
ENSG00000226118		
ENSG00000070501	ENSMUSG00000031536	ortholog_one2one
ENSG00000234545	ENSMUSG00000058503	ortholog_one2one
ENSG00000225117		
ENSG00000206159		
ENSG00000176731	ENSMUSG00000078784	ortholog_one2one
ENSG00000204065	ENSMUSG00000054034	ortholog_many2many
ENSG00000204065	ENSMUSG00000031409	ortholog_many2many
ENSG00000204065	ENSMUSG00000044550	ortholog_many2many
ENSG00000279819		
ENSG00000150867	ENSMUSG00000026737	ortholog_one2one
ENSG00000143727	ENSMUSG00000044573	ortholog_one2one
ENSG00000275553		
ENSG00000249741		
ENSG00000164161	ENSMUSG00000064325	ortholog_one2one
ENSG00000231725		
ENSG00000232363		
ENSG00000255097		
ENSG00000255378		
ENSG00000213406		
ENSG00000184014	ENSMUSG00000035901	ortholog_one2one
ENSG00000235806		
ENSG00000230196		
ENSG00000251237		
ENSG00000233491		
ENSG00000280210		
ENSG00000284735		
ENSG00000248898		
ENSG00000234162		
ENSG00000213199	ENSMUSG00000038276	ortholog_one2one
ENSG00000279661		
ENSG00000254776		
ENSG00000249899		
ENSG00000275641		
ENSG00000279577		
ENSG00000282733		
ENSG00000165175	ENSMUSG00000008035	ortholog_one2one
ENSG00000258304		
ENSG00000269711		
ENSG00000276262		
ENSG00000152684	ENSMUSG00000042275	ortholog_one2one
ENSG00000183019	ENSMUSG00000013974	ortholog_one2one
ENSG00000257872		
ENSG00000274247		
ENSG00000274875		
ENSG00000274064		
ENSG00000250733		
ENSG00000253574		
ENSG00000275216		
ENSG00000282164		
ENSG00000238123		
ENSG00000169714	ENSMUSG00000030057	ortholog_one2one
ENSG00000272123		
ENSG00000226641		
ENSG00000284642		
ENSG00000267795	ENSMUSG00000096215	ortholog_one2one
ENSG00000243265		
ENSG00000250714		
ENSG00000253930		
ENSG00000246582		
ENSG00000228575		
ENSG00000084774		
ENSG00000175197	ENSMUSG00000025408	ortholog_one2one
ENSG00000242058		
ENSG00000104689	ENSMUSG00000022074	ortholog_one2many
ENSG00000169789		
ENSG00000139116	ENSMUSG00000022629	ortholog_one2one
ENSG00000005448	ENSMUSG00000030032	ortholog_one2one
ENSG00000266261		
ENSG00000181029	ENSMUSG00000040236	ortholog_one2one
ENSG00000221926	ENSMUSG00000047821	ortholog_one2many
ENSG00000249077		
ENSG00000159733	ENSMUSG00000037224	ortholog_one2one
ENSG00000279202		
ENSG00000251600		
ENSG00000259018		
ENSG00000100842	ENSMUSG00000022203	ortholog_one2one
ENSG00000073734	ENSMUSG00000027048	ortholog_one2one
ENSG00000274675		
ENSG00000124215	ENSMUSG00000039155	ortholog_one2one
ENSG00000224790		
ENSG00000270652		
ENSG00000237646		
ENSG00000236512		
ENSG00000267077		
ENSG00000271414		
ENSG00000159267	ENSMUSG00000040820	ortholog_one2one
ENSG00000223718		
ENSG00000250406		
ENSG00000249193		
ENSG00000080345	ENSMUSG00000036202	ortholog_one2one
ENSG00000238072		
ENSG00000248890		
ENSG00000158467	ENSMUSG00000029772	ortholog_one2one
ENSG00000178026	ENSMUSG00000046807	ortholog_one2one
ENSG00000183090	ENSMUSG00000042353	ortholog_one2one
ENSG00000184344	ENSMUSG00000030117	ortholog_one2one
ENSG00000273226		
ENSG00000137154	ENSMUSG00000028495	ortholog_one2one
ENSG00000282052		
ENSG00000133740	ENSMUSG00000027552	ortholog_one2one
ENSG00000261129		
ENSG00000149651	ENSMUSG00000017310	ortholog_one2one
ENSG00000224508		
ENSG00000164163	ENSMUSG00000058355	ortholog_one2one
ENSG00000100219	ENSMUSG00000020484	ortholog_one2one
ENSG00000232956		
ENSG00000236555		
ENSG00000174640	ENSMUSG00000032548	ortholog_one2one
ENSG00000173137	ENSMUSG00000022550	ortholog_one2one
ENSG00000226188		
ENSG00000280018		
ENSG00000279313		
ENSG00000100028	ENSMUSG00000020180	ortholog_one2one
ENSG00000279477		
ENSG00000231580		
ENSG00000257219		
ENSG00000275498		
ENSG00000235844		
ENSG00000278884		
ENSG00000244480		
ENSG00000280501		
ENSG00000281039	ENSMUSG00000002797	ortholog_one2many
ENSG00000263683		
ENSG00000179941	ENSMUSG00000035759	ortholog_one2one
ENSG00000006625	ENSMUSG00000002797	ortholog_one2many
ENSG00000223810		
ENSG00000229728		
ENSG00000231345		
ENSG00000125775	ENSMUSG00000027456	ortholog_one2one
ENSG00000197747	ENSMUSG00000041959	ortholog_one2one
ENSG00000241456		
ENSG00000127377	ENSMUSG00000038135	ortholog_one2one
ENSG00000138867	ENSMUSG00000033416	ortholog_one2one
ENSG00000271236		
ENSG00000251136		
ENSG00000109911	ENSMUSG00000027167	ortholog_one2one
ENSG00000176971	ENSMUSG00000074971	ortholog_one2one
ENSG00000232706		
ENSG00000236693		
ENSG00000008869	ENSMUSG00000039414	ortholog_one2one
ENSG00000281424		
ENSG00000271081		
ENSG00000104691	ENSMUSG00000052906	ortholog_one2one
ENSG00000240667		
ENSG00000226874		
ENSG00000229021		
ENSG00000264520		
ENSG00000163191	ENSMUSG00000027907	ortholog_one2one
ENSG00000196295		
ENSG00000134490	ENSMUSG00000049411	ortholog_one2one
ENSG00000071894	ENSMUSG00000034022	ortholog_one2one
ENSG00000158786	ENSMUSG00000028749	ortholog_one2one
ENSG00000074211	ENSMUSG00000029120	ortholog_one2one
ENSG00000100991	ENSMUSG00000038324	ortholog_one2one
ENSG00000245322		
ENSG00000243433		
ENSG00000254208		
ENSG00000214967		
ENSG00000230907		
ENSG00000257935		
ENSG00000145358	ENSMUSG00000046818	ortholog_one2one
ENSG00000089116	ENSMUSG00000029595	ortholog_one2one
ENSG00000187569	ENSMUSG00000046323	ortholog_one2one
ENSG00000271464		
ENSG00000271400		
ENSG00000187823	ENSMUSG00000071679	ortholog_one2one
ENSG00000035115	ENSMUSG00000020669	ortholog_one2one
ENSG00000130475	ENSMUSG00000070000	ortholog_one2one
ENSG00000249710		
ENSG00000164032	ENSMUSG00000037894	ortholog_one2one
ENSG00000109758	ENSMUSG00000029102	ortholog_one2one
ENSG00000283451		
ENSG00000185187	ENSMUSG00000025494	ortholog_one2one
ENSG00000149923	ENSMUSG00000030697	ortholog_one2one
ENSG00000135899	ENSMUSG00000094799	ortholog_one2many
ENSG00000135899	ENSMUSG00000070034	ortholog_one2many
ENSG00000135899	ENSMUSG00000079808	ortholog_one2many
ENSG00000135899	ENSMUSG00000095092	ortholog_one2many
ENSG00000135899	ENSMUSG00000094874	ortholog_one2many
ENSG00000135899	ENSMUSG00000095250	ortholog_one2many
ENSG00000135899	ENSMUSG00000095672	ortholog_one2many
ENSG00000176659		
ENSG00000226168		
ENSG00000276093		
ENSG00000088832	ENSMUSG00000032966	ortholog_one2one
ENSG00000141646	ENSMUSG00000024515	ortholog_one2one
ENSG00000106105	ENSMUSG00000029777	ortholog_one2one
ENSG00000248820		
ENSG00000250403		
ENSG00000129151	ENSMUSG00000041660	ortholog_one2one
ENSG00000206510		
ENSG00000254501		
ENSG00000137078	ENSMUSG00000028460	ortholog_one2one
ENSG00000003756	ENSMUSG00000032580	ortholog_one2one
ENSG00000185519	ENSMUSG00000006218	ortholog_one2one
ENSG00000182508	ENSMUSG00000041700	ortholog_one2one
ENSG00000213652		
ENSG00000147164	ENSMUSG00000046032	ortholog_one2one
ENSG00000223979		
ENSG00000251148		
ENSG00000078814	ENSMUSG00000074652	ortholog_one2one
ENSG00000236251		
ENSG00000240395		
ENSG00000235227		
ENSG00000213644		
ENSG00000254178		
ENSG00000254560		
ENSG00000015285	ENSMUSG00000031165	ortholog_one2one
ENSG00000205763		
ENSG00000118702	ENSMUSG00000027643	ortholog_one2one
ENSG00000101843	ENSMUSG00000031429	ortholog_one2one
ENSG00000236296		
ENSG00000197465		
ENSG00000174898	ENSMUSG00000040828	ortholog_one2one
ENSG00000104921	ENSMUSG00000005540	ortholog_one2one
ENSG00000108452		
ENSG00000223544		
ENSG00000251537	ENSMUSG00000090173	ortholog_one2many
ENSG00000128284	ENSMUSG00000091650	ortholog_many2many
ENSG00000128284	ENSMUSG00000091694	ortholog_many2many
ENSG00000128284	ENSMUSG00000068252	ortholog_many2many
ENSG00000128284	ENSMUSG00000050014	ortholog_many2many
ENSG00000128284	ENSMUSG00000057346	ortholog_many2many
ENSG00000128284	ENSMUSG00000044309	ortholog_many2many
ENSG00000128284	ENSMUSG00000056656	ortholog_many2many
ENSG00000128284	ENSMUSG00000071716	ortholog_many2many
ENSG00000128284	ENSMUSG00000010601	ortholog_many2many
ENSG00000128284	ENSMUSG00000068246	ortholog_many2many
ENSG00000128284	ENSMUSG00000050982	ortholog_many2many
ENSG00000228371		
ENSG00000068308	ENSMUSG00000031154	ortholog_one2one
ENSG00000241322	ENSMUSG00000090173	ortholog_one2many
ENSG00000234684		
ENSG00000273973		
ENSG00000242405		
ENSG00000130182	ENSMUSG00000023902	ortholog_one2one
ENSG00000070018	ENSMUSG00000030201	ortholog_one2one
ENSG00000267699	ENSMUSG00000036941	ortholog_one2many
ENSG00000108557	ENSMUSG00000062115	ortholog_one2one
ENSG00000186572	ENSMUSG00000044222	ortholog_one2many
ENSG00000255608		
ENSG00000170473	ENSMUSG00000064030	ortholog_one2one
ENSG00000224610		
ENSG00000256988		
ENSG00000255474		
ENSG00000255639	ENSMUSG00000000399	ortholog_one2many
ENSG00000270447		
ENSG00000164162	ENSMUSG00000036977	ortholog_one2one
ENSG00000254778		
ENSG00000235304		
ENSG00000233891		
ENSG00000141642	ENSMUSG00000036941	ortholog_one2many
ENSG00000274322		
ENSG00000256381		
ENSG00000236747		
ENSG00000129810	ENSMUSG00000023940	ortholog_one2one
ENSG00000130035		
ENSG00000273651		
ENSG00000213719	ENSMUSG00000007041	ortholog_one2one
ENSG00000234191		
ENSG00000280162		
ENSG00000272695		
ENSG00000223383		
ENSG00000235056		
ENSG00000231815		
ENSG00000271955		
ENSG00000100030	ENSMUSG00000063358	ortholog_one2one
ENSG00000222030		
ENSG00000226746		
ENSG00000237328		
ENSG00000264167		
ENSG00000166794	ENSMUSG00000032383	ortholog_one2one
ENSG00000072310	ENSMUSG00000020538	ortholog_one2one
ENSG00000278288		
ENSG00000229600		
ENSG00000206256		
ENSG00000231143		
ENSG00000227066		
ENSG00000220370		
ENSG00000261181		
ENSG00000279403		
ENSG00000261362		
ENSG00000278360		
ENSG00000237724		
ENSG00000260126		
ENSG00000197646	ENSMUSG00000016498	ortholog_one2one
ENSG00000106638	ENSMUSG00000005374	ortholog_one2one
ENSG00000253719	ENSMUSG00000074748	ortholog_one2one
ENSG00000153029	ENSMUSG00000026471	ortholog_one2one
ENSG00000111254	ENSMUSG00000030344	ortholog_one2one
ENSG00000041357	ENSMUSG00000032301	ortholog_one2one
ENSG00000257386		
ENSG00000224501		
ENSG00000279729		
ENSG00000103534	ENSMUSG00000030650	ortholog_one2one
ENSG00000274545		
ENSG00000261748		
ENSG00000257323		
ENSG00000235033		
ENSG00000243317		
ENSG00000157734	ENSMUSG00000039452	ortholog_one2one
ENSG00000279490		
ENSG00000104435	ENSMUSG00000027500	ortholog_one2one
ENSG00000234225		
ENSG00000146122	ENSMUSG00000040260	ortholog_one2one
ENSG00000065357	ENSMUSG00000025357	ortholog_one2one
ENSG00000130300	ENSMUSG00000034845	ortholog_one2one
ENSG00000166959	ENSMUSG00000024730	ortholog_one2one
ENSG00000164707	ENSMUSG00000029843	ortholog_one2one
ENSG00000278361		
ENSG00000230830		
ENSG00000137880	ENSMUSG00000046814	ortholog_one2one
ENSG00000272921		
ENSG00000172995	ENSMUSG00000032503	ortholog_one2one
ENSG00000105298	ENSMUSG00000034889	ortholog_one2one
ENSG00000139180	ENSMUSG00000000399	ortholog_one2many
ENSG00000228232		
ENSG00000230011		
ENSG00000270759		
ENSG00000261435		
ENSG00000180440	ENSMUSG00000056306	ortholog_one2one
ENSG00000166140	ENSMUSG00000068580	ortholog_one2one
ENSG00000235306		
ENSG00000269350		
ENSG00000198160	ENSMUSG00000028522	ortholog_one2one
ENSG00000131370	ENSMUSG00000021892	ortholog_one2one
ENSG00000223678		
ENSG00000124574	ENSMUSG00000032842	ortholog_one2one
ENSG00000094963	ENSMUSG00000040170	ortholog_one2one
ENSG00000165272	ENSMUSG00000028435	ortholog_one2one
ENSG00000139219	ENSMUSG00000022483	ortholog_one2one
ENSG00000270857		
ENSG00000186562	ENSMUSG00000043787	ortholog_many2many
ENSG00000186562	ENSMUSG00000058052	ortholog_many2many
ENSG00000121380	ENSMUSG00000030200	ortholog_one2one
ENSG00000270484		
ENSG00000189320	ENSMUSG00000047420	ortholog_one2one
ENSG00000216853		
ENSG00000231509		
ENSG00000219627		
ENSG00000228949		
ENSG00000227447		
ENSG00000226863		
ENSG00000233774		
ENSG00000281582		
ENSG00000186579	ENSMUSG00000048500	ortholog_many2many
ENSG00000186579	ENSMUSG00000052554	ortholog_many2many
ENSG00000273219		
ENSG00000187566	ENSMUSG00000044231	ortholog_one2one
ENSG00000225243		
ENSG00000282295		
ENSG00000125879	ENSMUSG00000027416	ortholog_one2one
ENSG00000281900		
ENSG00000233864		
ENSG00000140598	ENSMUSG00000038563	ortholog_one2one
ENSG00000170175	ENSMUSG00000041189	ortholog_one2one
ENSG00000281065		
ENSG00000226800		
ENSG00000176782		
ENSG00000257119		
ENSG00000225603		
ENSG00000188646		
ENSG00000227242		
ENSG00000260675		
ENSG00000280601		
ENSG00000240631		
ENSG00000164946	ENSMUSG00000059049	ortholog_one2one
ENSG00000282667		
ENSG00000257998		
ENSG00000260329		
ENSG00000260405		
ENSG00000137364	ENSMUSG00000021376	ortholog_one2one
ENSG00000281265		
ENSG00000214324		
ENSG00000151079	ENSMUSG00000038077	ortholog_one2one
ENSG00000230308		
ENSG00000256799		
ENSG00000095637	ENSMUSG00000025006	ortholog_one2one
ENSG00000213722	ENSMUSG00000007039	ortholog_one2one
ENSG00000281969		
ENSG00000134508	ENSMUSG00000040957	ortholog_one2one
ENSG00000256748		
ENSG00000254584		
ENSG00000124615	ENSMUSG00000064120	ortholog_one2one
ENSG00000010219	ENSMUSG00000030345	ortholog_one2one
ENSG00000281880		
ENSG00000049449	ENSMUSG00000005973	ortholog_one2one
ENSG00000277897		
ENSG00000166006	ENSMUSG00000035681	ortholog_one2one
ENSG00000132970	ENSMUSG00000029636	ortholog_one2one
ENSG00000124493	ENSMUSG00000063239	ortholog_one2one
ENSG00000171462	ENSMUSG00000047428	ortholog_one2one
ENSG00000229985		
ENSG00000275758		
ENSG00000281400		
ENSG00000275003		
ENSG00000184787	ENSMUSG00000009293	ortholog_one2one
ENSG00000130700	ENSMUSG00000015627	ortholog_one2one
ENSG00000234031		
ENSG00000237001		
ENSG00000235239		
ENSG00000248698		
ENSG00000236985		
ENSG00000220540		
ENSG00000279155		
ENSG00000250361		
ENSG00000276747	ENSMUSG00000040935	ortholog_one2one
ENSG00000267697		
ENSG00000251679		
ENSG00000224746		
ENSG00000198134		
ENSG00000105887	ENSMUSG00000029840	ortholog_one2one
ENSG00000235735		
ENSG00000092847	ENSMUSG00000041530	ortholog_one2one
ENSG00000281722		
ENSG00000225689		
ENSG00000282565		
ENSG00000226802		
ENSG00000259304		
ENSG00000103037	ENSMUSG00000031671	ortholog_one2one
ENSG00000274741		
ENSG00000224660		
ENSG00000167014	ENSMUSG00000027229	ortholog_one2one
ENSG00000246575		
ENSG00000282049		
ENSG00000249988		
ENSG00000184560	ENSMUSG00000044084	ortholog_one2one
ENSG00000218728		
ENSG00000281191		
ENSG00000280279		
ENSG00000178287	ENSMUSG00000059463	ortholog_one2many
ENSG00000248425		
ENSG00000127074	ENSMUSG00000051079	ortholog_one2one
ENSG00000257434		
ENSG00000251412		
ENSG00000283647		
ENSG00000223995		
ENSG00000283439	ENSMUSG00000109737	ortholog_one2one
ENSG00000263301		
ENSG00000072135	ENSMUSG00000026126	ortholog_one2one
ENSG00000243016		
ENSG00000204033	ENSMUSG00000043418	ortholog_one2one
ENSG00000278620		
ENSG00000121211	ENSMUSG00000033752	ortholog_one2one
ENSG00000175065	ENSMUSG00000001804	ortholog_one2one
ENSG00000262624		
ENSG00000145451	ENSMUSG00000038257	ortholog_one2one
ENSG00000239620		
ENSG00000181323	ENSMUSG00000041165	ortholog_one2one
ENSG00000176871	ENSMUSG00000029364	ortholog_one2one
ENSG00000188277	ENSMUSG00000055926	ortholog_one2one
ENSG00000223614	ENSMUSG00000058883	ortholog_many2many
ENSG00000223614	ENSMUSG00000057842	ortholog_many2many
ENSG00000234592		
ENSG00000276432		
ENSG00000104129	ENSMUSG00000034278	ortholog_one2one
ENSG00000197123	ENSMUSG00000058883	ortholog_many2many
ENSG00000197123	ENSMUSG00000057842	ortholog_many2many
ENSG00000229071		
ENSG00000278302		
ENSG00000272884		
ENSG00000262880		
ENSG00000226339		
ENSG00000262181		
ENSG00000148602	ENSMUSG00000041044	ortholog_one2one
ENSG00000281111		
ENSG00000181284	ENSMUSG00000089876	ortholog_one2one
ENSG00000231544		
ENSG00000267209		
ENSG00000251252		
ENSG00000248360		
ENSG00000266495		
ENSG00000235028		
ENSG00000161958	ENSMUSG00000042826	ortholog_one2one
ENSG00000271286		
ENSG00000276910		
ENSG00000281261		
ENSG00000228014		
ENSG00000227986		
ENSG00000269900		
